LAB_NUMBER	FL_NUMBER	COLDATE	PRODUCT_NAME	BRAND	ANALYTE	RESULT	Unit
22C00960	2239550018	3/11/2022	Dried Cuminum Cyminum L. Powder	Golden Lion	ARSENIC	663	PPB
22C00960	2239550018	3/11/2022	Dried Cuminum Cyminum L. Powder	Golden Lion	CADMIUM	70.3	PPB
22C00960	2239550018	3/11/2022	Dried Cuminum Cyminum L. Powder	Golden Lion	LEAD	454	PPB
22C00962	2239550020	3/11/2022	Dried Five Spice Powder	Golden Lion	ARSENIC	448	PPB
22C00962	2239550020	3/11/2022	Dried Five Spice Powder	Golden Lion	CADMIUM	116	PPB
22C00962	2239550020	3/11/2022	Dried Five Spice Powder	Golden Lion	LEAD	1960	PPB
22C00963	2239550021	3/11/2022	Red pepper powder	Golden Crop	ARSENIC	123	PPB
22C00963	2239550021	3/11/2022	Red pepper powder	Golden Crop	CADMIUM	50.8	PPB
22C00963	2239550021	3/11/2022	Red pepper powder	Golden Crop	LEAD	598	PPB
22C00983	2238600011	3/10/2022	Pure Fancy Paprika	Eagle Spice & Extract	ARSENIC	154	PPB
22C00983	2238600011	3/10/2022	Pure Fancy Paprika	Eagle Spice & Extract	CADMIUM	35.8	PPB
22C00983	2238600011	3/10/2022	Pure Fancy Paprika	Eagle Spice & Extract	LEAD	229.0	PPB
22C01018	2238200006	3/15/2022	Cinnamon Sticks	EGN	ARSENIC	32.4	PPB
22C01018	2238200006	3/15/2022	Cinnamon Sticks	EGN	CADMIUM	348.0	PPB
22C01018	2238200006	3/15/2022	Cinnamon Sticks	EGN	LEAD	1410.0	PPB
22C01019	2238200007	3/15/2022	Cinnamon Sticks	EGN	ARSENIC	46.5	PPB
22C01019	2238200007	3/15/2022	Cinnamon Sticks	EGN	CADMIUM	209.0	PPB
22C01019	2238200007	3/15/2022	Cinnamon Sticks	EGN	LEAD	306.0	PPB
22C01020	2238200008	3/15/2022	Cinnamon Sticks	EGN	ARSENIC	50.4	PPB
22C01020	2238200008	3/15/2022	Cinnamon Sticks	EGN	CADMIUM	367.0	PPB
22C01020	2238200008	3/15/2022	Cinnamon Sticks	EGN	LEAD	956.0	PPB
22C01021	2238200010	3/15/2022	Cinnamon Sticks	EGN	ARSENIC	41.1	PPB
22C01021	2238200010	3/15/2022	Cinnamon Sticks	EGN	CADMIUM	275.0	PPB
22C01021	2238200010	3/15/2022	Cinnamon Sticks	EGN	LEAD	656.0	PPB
22C01022	2238200011	3/15/2022	Cinnamon Sticks	EGN	ARSENIC	43.6	PPB
22C01022	2238200011	3/15/2022	Cinnamon Sticks	EGN	CADMIUM	538.0	PPB
22C01022	2238200011	3/15/2022	Cinnamon Sticks	EGN	LEAD	2250.0	PPB
22C01097	2238600014	3/21/2022	Saffron Powder	Chief	ARSENIC	18.4	PPB
22C01097	2238600014	3/21/2022	Saffron Powder	Chief	CADMIUM	417.0	PPB
22C01097	2238600014	3/21/2022	Saffron Powder	Chief	LEAD	51.6	PPB
22C01209	2237520006	3/29/2022	Dill Seeds	SWAD	ARSENIC	85.7	PPB
22C01209	2237520006	3/29/2022	Dill Seeds	SWAD	CADMIUM	93.2	PPB
22C01209	2237520006	3/29/2022	Dill Seeds	SWAD	LEAD	43.5	PPB
22C01211	2237190003	3/29/2022	Dill Seed	McCormick	ARSENIC	81.1	PPB
22C01211	2237190003	3/29/2022	Dill Seed	McCormick	CADMIUM	77.8	PPB
22C01211	2237190003	3/29/2022	Dill Seed	McCormick	LEAD	73.8	PPB
22C01212	2237190004	3/29/2022	Dill Seed	McCormick	ARSENIC	56.4	PPB
22C01212	2237190004	3/29/2022	Dill Seed	McCormick	CADMIUM	70.6	PPB
22C01212	2237190004	3/29/2022	Dill Seed	McCormick	LEAD	16.0	PPB
22C01213	2237190005	3/29/2022	Dill Seed	McCormick	ARSENIC	70.1	PPB
22C01213	2237190005	3/29/2022	Dill Seed	McCormick	CADMIUM	27.0	PPB
22C01213	2237190005	3/29/2022	Dill Seed	McCormick	LEAD	58.2	PPB
22C01214	2237190006	3/29/2022	Dill Seed	McCormick	ARSENIC	87.1	PPB
22C01214	2237190006	3/29/2022	Dill Seed	McCormick	CADMIUM	48.9	PPB
22C01214	2237190006	3/29/2022	Dill Seed	McCormick	LEAD	52.6	PPB
22C01215	2237190007	3/29/2022	Dill Seed	McCormick	ARSENIC	54.3	PPB
22C01215	2237190007	3/29/2022	Dill Seed	McCormick	CADMIUM	55.1	PPB
22C01215	2237190007	3/29/2022	Dill Seed	McCormick	LEAD	47.3	PPB
22C01235	2239550024	3/30/2022	Ground cinnamon	buen provencho	ARSENIC	64.5	PPB
22C01235	2239550024	3/30/2022	Ground cinnamon	buen provencho	CADMIUM	217	PPB
22C01235	2239550024	3/30/2022	Ground cinnamon	buen provencho	LEAD	1310	PPB
22C01236	2239550025	3/30/2022	Oregano	buen provencho	ARSENIC	339	PPB
22C01236	2239550025	3/30/2022	Oregano	buen provencho	CADMIUM	NONE	PPB
22C01236	2239550025	3/30/2022	Oregano	buen provencho	LEAD	231	PPB
22C01271	2239380016	4/4/2022	Dill Seed	McCormick	ARSENIC	90.0	PPB
22C01271	2239380016	4/4/2022	Dill Seed	McCormick	CADMIUM	48.1	PPB
22C01271	2239380016	4/4/2022	Dill Seed	McCormick	LEAD	56.2	PPB
22C01272	2239380017	4/4/2022	Dill Seed	McCormick	ARSENIC	63.5	PPB
22C01272	2239380017	4/4/2022	Dill Seed	McCormick	CADMIUM	63.9	PPB
22C01272	2239380017	4/4/2022	Dill Seed	McCormick	LEAD	24.5	PPB
22C01273	2239670015	4/4/2022	Dill seeds	McCormick	ARSENIC	90.5	PPB
22C01273	2239670015	4/4/2022	Dill seeds	McCormick	CADMIUM	58.2	PPB
22C01273	2239670015	4/4/2022	Dill seeds	McCormick	LEAD	63.5	PPB
22C01285	2238430008	4/4/2022	Fried garlic	Wangderm	ARSENIC	17.3	PPB
22C01285	2238430008	4/4/2022	Fried garlic	Wangderm	CADMIUM	24.8	PPB
22C01285	2238430008	4/4/2022	Fried garlic	Wangderm	LEAD	24.0	PPB
22C01286	2237600016	4/5/2022	Dill Seed	Casablanca	ARSENIC	44.0	PPB
22C01286	2237600016	4/5/2022	Dill Seed	Casablanca	CADMIUM	93.2	PPB
22C01286	2237600016	4/5/2022	Dill Seed	Casablanca	LEAD	50.7	PPB
22C01287	2237600017	4/5/2022	Dill Seeds	Spice Supreme	ARSENIC	68.2	PPB
22C01287	2237600017	4/5/2022	Dill Seeds	Spice Supreme	CADMIUM	46.8	PPB
22C01287	2237600017	4/5/2022	Dill Seeds	Spice Supreme	LEAD	49.3	PPB
22C01288	2237600018	4/5/2022	Dill Seed	McCormick	ARSENIC	77.2	PPB
22C01288	2237600018	4/5/2022	Dill Seed	McCormick	CADMIUM	55.2	PPB
22C01288	2237600018	4/5/2022	Dill Seed	McCormick	LEAD	39.2	PPB
22C01289	2237600019	4/5/2022	Dill Seed	Three Rivers	ARSENIC	47.6	PPB
22C01289	2237600019	4/5/2022	Dill Seed	Three Rivers	CADMIUM	75.7	PPB
22C01289	2237600019	4/5/2022	Dill Seed	Three Rivers	LEAD	111	PPB
22C01290	2237600020	4/5/2022	Dill Seeds	Swad	ARSENIC	75.1	PPB
22C01290	2237600020	4/5/2022	Dill Seeds	Swad	CADMIUM	95.8	PPB
22C01290	2237600020	4/5/2022	Dill Seeds	Swad	LEAD	35.8	PPB
22C01291	2237340016	4/5/2022	Dill Weed	BADIA	ARSENIC	101	PPB
22C01291	2237340016	4/5/2022	Dill Weed	BADIA	CADMIUM	40.3	PPB
22C01291	2237340016	4/5/2022	Dill Weed	BADIA	LEAD	702	PPB
22C01336	2238430009	4/4/2022	Instant ginger punch Salabat	Ludy s	ARSENIC	NONE	PPB
22C01336	2238430009	4/4/2022	Instant ginger punch Salabat	Ludy s	CADMIUM	NONE	PPB
22C01336	2238430009	4/4/2022	Instant ginger punch Salabat	Ludy s	LEAD	NONE	PPB
22C01337	2239550028	4/8/2022	Five Spice Powder	Hong Lee Trading Inc.	CADMIUM	194	PPB
22C01337	2239550028	4/8/2022	Five Spice Powder	Hong Lee Trading Inc.	LEAD	2340	PPB
22C01337	2239550028	4/8/2022	Five Spice Powder	Hong Lee Trading Inc.	TOTAL	2740	PPB
22C01337	2239550028	4/8/2022	Five Spice Powder	Hong Lee Trading Inc.	Total	2550	PPB
22C01338	2239550029	4/8/2022	Bot cari Curry Powder	Hong Lee Trading Inc.	ARSENIC	261	PPB
22C01338	2239550029	4/8/2022	Bot cari Curry Powder	Hong Lee Trading Inc.	CADMIUM	64.3	PPB
22C01338	2239550029	4/8/2022	Bot cari Curry Powder	Hong Lee Trading Inc.	LEAD	466	PPB
22C01339	2239550030	4/8/2022	Bot Rieng Galangal Powder	Hong Lee Trading Inc.	ARSENIC	457	PPB
22C01339	2239550030	4/8/2022	Bot Rieng Galangal Powder	Hong Lee Trading Inc.	CADMIUM	33.9	PPB
22C01339	2239550030	4/8/2022	Bot Rieng Galangal Powder	Hong Lee Trading Inc.	LEAD	733	PPB
22C01340	2239550031	4/8/2022	Bot Que Cinnamon Powder	Hong Lee Trading Inc.	ARSENIC	53.3	PPB
22C01340	2239550031	4/8/2022	Bot Que Cinnamon Powder	Hong Lee Trading Inc.	CADMIUM	159	PPB
22C01340	2239550031	4/8/2022	Bot Que Cinnamon Powder	Hong Lee Trading Inc.	LEAD	875	PPB
22C01368	2238450026	4/11/2022	Organic Dill Seed	McCormick	ARSENIC	63.8	PPB
22C01368	2238450026	4/11/2022	Organic Dill Seed	McCormick	CADMIUM	66.2	PPB
22C01368	2238450026	4/11/2022	Organic Dill Seed	McCormick	LEAD	19.4	PPB
22C01369	2238450027	4/11/2022	Dill Seed	McCormick	ARSENIC	53.0	PPB
22C01369	2238450027	4/11/2022	Dill Seed	McCormick	CADMIUM	42.0	PPB
22C01369	2238450027	4/11/2022	Dill Seed	McCormick	LEAD	42.3	PPB
22C01370	2238450028	4/11/2022	Organic Dill Seed	McCormick	ARSENIC	81.5	PPB
22C01370	2238450028	4/11/2022	Organic Dill Seed	McCormick	CADMIUM	73.6	PPB
22C01370	2238450028	4/11/2022	Organic Dill Seed	McCormick	LEAD	62.9	PPB
22C01371	2238450029	4/11/2022	Dill seed	McCormick	ARSENIC	84.5	PPB
22C01371	2238450029	4/11/2022	Dill seed	McCormick	CADMIUM	43.5	PPB
22C01371	2238450029	4/11/2022	Dill seed	McCormick	LEAD	45.3	PPB
22C01372	2238450030	4/11/2022	Dill Seed	P&C Fresh	ARSENIC	90.0	PPB
22C01372	2238450030	4/11/2022	Dill Seed	P&C Fresh	CADMIUM	57.5	PPB
22C01372	2238450030	4/11/2022	Dill Seed	P&C Fresh	LEAD	66.4	PPB
22C01373	2239020012	4/11/2022	Organic dill seed	McCormick	ARSENIC	50.0	PPB
22C01373	2239020012	4/11/2022	Organic dill seed	McCormick	CADMIUM	59.6	PPB
22C01373	2239020012	4/11/2022	Organic dill seed	McCormick	LEAD	18.4	PPB
22C01374	2239020013	4/11/2022	Organic dill seed	McCormick	ARSENIC	86.3	PPB
22C01374	2239020013	4/11/2022	Organic dill seed	McCormick	CADMIUM	65.7	PPB
22C01374	2239020013	4/11/2022	Organic dill seed	McCormick	LEAD	68.4	PPB
22C01375	2239020014	4/11/2022	Organic dill seed	McCormick	ARSENIC	79.8	PPB
22C01375	2239020014	4/11/2022	Organic dill seed	McCormick	CADMIUM	69.7	PPB
22C01375	2239020014	4/11/2022	Organic dill seed	McCormick	LEAD	66.9	PPB
22C01376	2239020015	4/11/2022	dill seed	McCormick	ARSENIC	52.1	PPB
22C01376	2239020015	4/11/2022	dill seed	McCormick	CADMIUM	39.4	PPB
22C01376	2239020015	4/11/2022	dill seed	McCormick	LEAD	44.1	PPB
22C01377	2239020016	4/11/2022	dill seed	McCormick	ARSENIC	49.5	PPB
22C01377	2239020016	4/11/2022	dill seed	McCormick	CADMIUM	41.9	PPB
22C01377	2239020016	4/11/2022	dill seed	McCormick	LEAD	45.9	PPB
22C01386	2237730003	4/12/2022	Dill Seeds	Grace s Marketplace	ARSENIC	84.8	PPB
22C01386	2237730003	4/12/2022	Dill Seeds	Grace s Marketplace	CADMIUM	104.0	PPB
22C01386	2237730003	4/12/2022	Dill Seeds	Grace s Marketplace	LEAD	62.1	PPB
22C01387	2239640005	4/12/2022	Dill Seeds	SWAD	ARSENIC	76.0	PPB
22C01387	2239640005	4/12/2022	Dill Seeds	SWAD	CADMIUM	66.3	PPB
22C01387	2239640005	4/12/2022	Dill Seeds	SWAD	LEAD	45.2	PPB
22C01408	2237670012	4/12/2022	Dill Seeds	Deep	ARSENIC	62.2	PPB
22C01408	2237670012	4/12/2022	Dill Seeds	Deep	CADMIUM	87.7	PPB
22C01408	2237670012	4/12/2022	Dill Seeds	Deep	LEAD	70.2	PPB
22C01419	2239620016	4/18/2022	Organic Dill Seed	Great Value	ARSENIC	76.6	PPB
22C01419	2239620016	4/18/2022	Organic Dill Seed	Great Value	CADMIUM	54.8	PPB
22C01419	2239620016	4/18/2022	Organic Dill Seed	Great Value	LEAD	84.4	PPB
22C01420	2239620017	4/18/2022	Dill Seed	McCormick	ARSENIC	71.0	PPB
22C01420	2239620017	4/18/2022	Dill Seed	McCormick	CADMIUM	61.1	PPB
22C01420	2239620017	4/18/2022	Dill Seed	McCormick	LEAD	70.4	PPB
22C01421	2239620018	4/18/2022	Organic Dill Seed	McCormick	ARSENIC	60.5	PPB
22C01421	2239620018	4/18/2022	Organic Dill Seed	McCormick	CADMIUM	63.6	PPB
22C01421	2239620018	4/18/2022	Organic Dill Seed	McCormick	LEAD	16.7	PPB
22C01422	2239620019	4/18/2022	Dill Seed	McCormick	ARSENIC	53.5	PPB
22C01422	2239620019	4/18/2022	Dill Seed	McCormick	CADMIUM	43.0	PPB
22C01422	2239620019	4/18/2022	Dill Seed	McCormick	LEAD	56.8	PPB
22C01423	2238110015	4/18/2022	Dill seed	McCormick	ARSENIC	49.8	PPB
22C01423	2238110015	4/18/2022	Dill seed	McCormick	CADMIUM	40.5	PPB
22C01423	2238110015	4/18/2022	Dill seed	McCormick	LEAD	43.2	PPB
22C01424	2238110016	4/18/2022	Dill seed	McCormick	ARSENIC	60.0	PPB
22C01424	2238110016	4/18/2022	Dill seed	McCormick	CADMIUM	63.0	PPB
22C01424	2238110016	4/18/2022	Dill seed	McCormick	LEAD	18.3	PPB
22C01425	2238110017	4/18/2022	Dill seed	Vidler's	ARSENIC	48.5	PPB
22C01425	2238110017	4/18/2022	Dill seed	Vidler's	CADMIUM	80.8	PPB
22C01425	2238110017	4/18/2022	Dill seed	Vidler's	LEAD	107	PPB
22C01426	2238030015	4/18/2022	Dill seed	McCormick	ARSENIC	48.5	PPB
22C01426	2238030015	4/18/2022	Dill seed	McCormick	CADMIUM	65.0	PPB
22C01426	2238030015	4/18/2022	Dill seed	McCormick	LEAD	19.4	PPB
22C01427	2238030016	4/18/2022	Dill seed	McCormick	ARSENIC	76.5	PPB
22C01427	2238030016	4/18/2022	Dill seed	McCormick	CADMIUM	67.5	PPB
22C01427	2238030016	4/18/2022	Dill seed	McCormick	LEAD	54.4	PPB
22C01428	2238030017	4/18/2022	Dill seed	McCormick	ARSENIC	52.4	PPB
22C01428	2238030017	4/18/2022	Dill seed	McCormick	CADMIUM	41.3	PPB
22C01428	2238030017	4/18/2022	Dill seed	McCormick	LEAD	48.3	PPB
22C01455	2237060017	4/19/2022	Organic dill seed	McCormick	ARSENIC	60.3	PPB
22C01455	2237060017	4/19/2022	Organic dill seed	McCormick	CADMIUM	63.1	PPB
22C01455	2237060017	4/19/2022	Organic dill seed	McCormick	LEAD	17.8	PPB
22C01456	2237060018	4/19/2022	Organic dill seed	Frontier	ARSENIC	80.2	PPB
22C01456	2237060018	4/19/2022	Organic dill seed	Frontier	CADMIUM	55.0	PPB
22C01456	2237060018	4/19/2022	Organic dill seed	Frontier	LEAD	53.9	PPB
22C01457	2237030005	4/19/2022	Dill Seed	Organic Great Value	ARSENIC	62.7	PPB
22C01457	2237030005	4/19/2022	Dill Seed	Organic Great Value	CADMIUM	46.9	PPB
22C01457	2237030005	4/19/2022	Dill Seed	Organic Great Value	LEAD	66.2	PPB
22C01498	2239700010	4/25/2022	Paprika	Lidl	ARSENIC	40.4	PPB
22C01498	2239700010	4/25/2022	Paprika	Lidl	CADMIUM	32.1	PPB
22C01498	2239700010	4/25/2022	Paprika	Lidl	LEAD	86.1	PPB
22C01499	2239020021	4/25/2022	Chopped onion	Spice classics	ARSENIC	NONE	PPB
22C01499	2239020021	4/25/2022	Chopped onion	Spice classics	CADMIUM	NONE	PPB
22C01499	2239020021	4/25/2022	Chopped onion	Spice classics	LEAD	NONE	PPB
22C01500	2239020022	4/25/2022	Garlic salt	Spice classics	ARSENIC	25.3	PPB
22C01500	2239020022	4/25/2022	Garlic salt	Spice classics	CADMIUM	81.5	PPB
22C01500	2239020022	4/25/2022	Garlic salt	Spice classics	LEAD	NONE	PPB
22C01501	2238010007	4/25/2022	Dill Weed	McCormick	ARSENIC	129	PPB
22C01501	2238010007	4/25/2022	Dill Weed	McCormick	CADMIUM	309	PPB
22C01501	2238010007	4/25/2022	Dill Weed	McCormick	LEAD	92.8	PPB
22C01502	2238010008	4/25/2022	Dill Weed	Full Circle	ARSENIC	118	PPB
22C01502	2238010008	4/25/2022	Dill Weed	Full Circle	CADMIUM	43.9	PPB
22C01502	2238010008	4/25/2022	Dill Weed	Full Circle	LEAD	872	PPB
22C01503	2238010009	4/25/2022	Dill Weed	Morton & Bassett	ARSENIC	68.9	PPB
22C01503	2238010009	4/25/2022	Dill Weed	Morton & Bassett	CADMIUM	93.7	PPB
22C01503	2238010009	4/25/2022	Dill Weed	Morton & Bassett	LEAD	32.9	PPB
22C01525	2237040018	4/26/2022	Dill Weed	Mc Cormick	ARSENIC	129	PPB
22C01525	2237040018	4/26/2022	Dill Weed	Mc Cormick	CADMIUM	318	PPB
22C01525	2237040018	4/26/2022	Dill Weed	Mc Cormick	LEAD	188	PPB
22C01526	2237040019	4/26/2022	Dill Weed	Organics	ARSENIC	141	PPB
22C01526	2237040019	4/26/2022	Dill Weed	Organics	CADMIUM	53.7	PPB
22C01526	2237040019	4/26/2022	Dill Weed	Organics	LEAD	1180	PPB
22C01527	2237040020	4/26/2022	Dill Weed	Spice Islands	ARSENIC	372	PPB
22C01527	2237040020	4/26/2022	Dill Weed	Spice Islands	CADMIUM	60.4	PPB
22C01527	2237040020	4/26/2022	Dill Weed	Spice Islands	LEAD	111	PPB
22C01528	2237500009	4/26/2022	Dill Weed	Garden Gourmet	ARSENIC	315	PPB
22C01528	2237500009	4/26/2022	Dill Weed	Garden Gourmet	CADMIUM	220	PPB
22C01528	2237500009	4/26/2022	Dill Weed	Garden Gourmet	LEAD	479	PPB
22C01529	2237500010	4/25/2022	Dill Weed	McCormick	ARSENIC	126	PPB
22C01529	2237500010	4/25/2022	Dill Weed	McCormick	CADMIUM	279	PPB
22C01529	2237500010	4/25/2022	Dill Weed	McCormick	LEAD	182	PPB
22C01530	2237500011	4/26/2022	Dill Weed	La Flor	ARSENIC	84.5	PPB
22C01530	2237500011	4/26/2022	Dill Weed	La Flor	CADMIUM	44.1	PPB
22C01530	2237500011	4/26/2022	Dill Weed	La Flor	LEAD	739	PPB
22C01533	2239550034	4/26/2022	Dill weed	La Flor	ARSENIC	88.9	PPB
22C01533	2239550034	4/26/2022	Dill weed	La Flor	CADMIUM	44.9	PPB
22C01533	2239550034	4/26/2022	Dill weed	La Flor	LEAD	735	PPB
22C01534	2239550035	4/26/2022	Dill weed	McCormick	ARSENIC	141	PPB
22C01534	2239550035	4/26/2022	Dill weed	McCormick	CADMIUM	155	PPB
22C01534	2239550035	4/26/2022	Dill weed	McCormick	LEAD	151	PPB
22C01535	2239550036	4/26/2022	100% organic Dill weed	M & B Spices	ARSENIC	242	PPB
22C01535	2239550036	4/26/2022	100% organic Dill weed	M & B Spices	CADMIUM	49.9	PPB
